249.2,250.16,240.32,125,124,115,254,253,249,21.62,4.91,21.5,247.97,5.19,121,252,55.7,4.59,98.78,17.72,8.35,1.54,50.77,3.57,99.22,48,1.97,99.61,3.94,3.32,3.73,4.57,I
246.13,244.2,231.44,121,116,105,248,240,233,21.57,6.87,20.93,241.44,6.78,113,237,46.35,6.89,97.49,14,8.11,2.14,44,5.65,97.65,50,8.47,97.25,4.65,4,4.61,4.88,I
244.23,235.76,222.45,119,107,96,248,236,224,21.02,5.55,19.79,233.5,5.28,105,234,32.18,9.77,96.69,11.52,7.85,1.19,30,9.68,96.86,30,10.61,97.25,4.29,3.41,4.34,4.6,I
209.12,211.79,206.6,126,126,126,254,254,254,76.59,74.82,80.28,211.11,75.76,126,254,25.4,5,83.32,44.43,12.04,29.04,0,0,99.61,0,0,99.61,3.79,3.86,3.75,3.97,I
246.63,248.74,239.02,126,126,121,254,254,254,30.06,7.86,31.18,247.47,8.85,125,254,32.85,5.01,98.63,40.88,11.92,1.8,30.97,1.96,99.61,0,0,99.61,3.77,3.36,3.61,4.43,I
240.07,238.05,225.02,122,122,109,254,254,254,32.05,19.74,37.76,236.27,20.68,120,254,44.22,8.53,96.2,39.76,12.96,4.95,30.97,4.43,99.22,0,0,99.61,4.87,4.67,4.62,5.46,I
245.57,248.43,237.74,126,125,121,254,253,249,32.9,12.45,34.69,246.92,12.97,124,252,54.33,5.49,98.53,38.36,12.82,3.16,48,1.97,99.61,48,1.97,99.61,3.69,3.29,3.33,4.41,I
245.48,244.58,232.07,123,116,109,250,244,235,30.78,5.77,29.73,242.8,6.14,115,243,37,7.33,98.2,20.71,11.62,1.59,32.31,5.2,98.43,43.64,5.2,98.04,4.1,3.42,4,4.66,I
92.76,91.05,78.1,59,58,45,38,31,21,69.15,71.03,70.66,86.88,70.49,54,31,45.67,26.92,37.55,20.43,18.19,27.75,38.82,24.34,23.92,38.82,50,14.9,7.27,7.23,7.27,7.3,I
210.81,213.91,203.87,108,107,99,254,254,254,57.94,52.89,60.86,212.12,53.75,105,254,62.14,7,84.99,61.69,14.06,20.25,37.78,2.35,93.73,0,0,100,6.66,6.59,6.54,6.91,I
186.4,175.33,156.72,73,58,39,221,203,192,46.27,40.36,42.91,171.56,39.27,54,202,30.72,18.21,74.95,15.82,11.35,16.13,27.57,16.24,79.61,30,14.29,86.67,7.09,7.14,7.15,7.17,I
218.87,209.95,191.06,106,93,76,246,235,224,41.95,33.87,42.53,206.32,33.97,90,234,33.25,15.04,87.74,15.65,11.89,12.54,30,12.76,92.55,30,9.05,97.25,6.62,6.39,6.62,6.84,I
183.68,167.06,145.47,54,35,13,250,240,233,39.8,40.57,45.09,163.63,39.89,32,239,29.13,23.74,73.88,16.01,12.4,13.69,26.67,23.56,72.94,26.67,6,98.04,7.13,6.99,7.17,7.26,I
49.83,47.84,35.41,41,36,25,35,28,16,23,31.58,25.59,43.07,24.94,33,24,46.61,37.74,20.92,30.56,18.72,11.77,38.57,40.48,16.47,31.58,50,13.73,6.16,6.08,6.24,6.16,I
133.52,134.27,121,121,122,108,211,214,204,71.6,69.2,70.91,129.46,69.35,116,223,52.81,16.19,54.55,36.61,15.06,27.54,38.82,12.39,50.2,30,4.67,83.92,7.67,7.7,7.68,7.73,I
95.95,96.78,81.32,82,81,69,71,73,56,44.35,46.09,43.17,90.95,42.17,78,72,54.95,20.26,39.79,36.49,14.07,18.37,44,17.92,33.33,44,20,27.84,7.08,7.13,7.16,7.16,I
99.85,97.63,81.39,86,81,67,68,68,60,46.88,49.36,45.92,92.12,45.9,77,68,39.52,23.58,41.2,17.04,14.36,19.41,35.45,20.97,34.51,30,25,26.67,7.2,7.26,7.26,7.25,I
133.79,123.94,107.02,7,119,104,134,114,103,41.59,40.37,38.16,119.34,37.09,116,122,35.31,22.46,54.29,43.15,12.49,16.09,27.69,21.525,53.73,25.71,25,52.55,7.15,7.31,7.24,7.19,I
57.55,70.24,59.03,52,66,56,37,75,23,30.95,36.13,34.42,64.28,32.85,61,29,119.72,24.93,27.8,41.23,14.69,13.98,137.14,22.67,25.88,108,25,16.08,6.72,6.55,6.78,6.82,I
53.19,67.68,55.5,51,62,53,49,46,41,21.83,35.42,27.11,60.59,25.41,58,47,117.66,23.32,26.7,41.83,17.19,13.77,130,18.67,24.31,160,25,18.04,6.67,6.44,6.8,6.75,I
64.24,74.11,60.67,63,69,57,58,63,50,24.05,33.18,27.18,67.23,25.29,64,57,98.25,19.9,29.34,45.3,14.76,12.94,92.73,16.92,27.06,81.82,16.67,25.88,6.64,6.53,6.72,6.73,I
58.67,65.05,49.77,58,61,49,54,60,47,16.63,28.75,17.63,57.82,16.37,57,53,73.89,22.96,26.07,28.78,14.23,11.02,70,19.05,24.31,44,20,24.31,6.05,5.99,6.2,6.13,I
59.18,61.89,48.19,56,57,46,52,53,49,22.36,30.13,21.21,55.25,19.58,53,54,67.61,25.58,25.68,44.63,15.12,11.86,50.77,21.365,23.53,38.82,20,22.75,6.26,6.28,6.38,6.35,I
181.56,186.64,177.12,54,59,48,184,188,176,9.36,7.88,6.67,183.16,7.36,55,184,99.17,5.88,73.2,34.52,1.44,3.1,81.82,6.01,73.33,80,6.38,73.73,4.52,4.99,4.69,4.42,I
158.35,177.64,177.77,32,50,52,163,179,183,16.17,10.82,17.55,175.7,8.5,49,178,184.39,12.13,70.88,13.1,8.17,4.19,189,12.14,70.98,192.5,13.66,71.37,4.89,5.19,4.94,5.06,I
152.93,176.06,180.56,25,46,51,154,169,170,16.77,13.56,21.17,175.02,12.1,45,166,190.5,16.14,71.88,13.39,8.72,6.06,196.15,14.55,70.59,201,12.97,66.27,5.4,5.3,5.39,5.81,I
146.04,173.64,186.12,17,47,67,137,196,220,19.25,21.64,34.06,174.47,22.21,49,199,187.62,22.65,74.44,39.73,10.37,10.91,203.72,23.675,76.86,204.83,26.36,86.27,6.4,5.9,6.35,6.68,I
124.44,126.68,117.39,121,123,117,119,119,117,15.03,14.87,12.51,123.51,8.98,122,118,84.38,7.46,50.16,41.98,10.18,6.11,75,3.36,48.24,140,2.52,46.67,4.54,4.84,4.74,4.53,I
174.96,186.21,176.05,49,58,51,180,186,181,18.95,9.57,20.25,182.39,6.65,55,184,124.01,7.66,73.15,41.04,10.17,3.74,130,5.98,72.94,144,5.91,72.94,4.66,4.77,4.76,5.27,I
154.08,183.47,188.24,28,53,57,158,173,178,24.1,20.4,33.24,182.04,19.4,52,172,192.85,19.44,75.76,13.69,11.61,9.53,193.33,16.925,73.73,192.5,11.24,69.8,6.19,6.01,6.22,6.4,I
167.77,204.69,214.89,47,80,96,192,212,226,27.86,15.39,31.22,204.64,14.25,81,213,196.94,23.69,86.29,13.33,11.17,5.59,199.57,20.6,87.84,200.49,18.14,88.63,5.55,6.05,5.66,5.45,I
140.64,164.64,164.36,12,41,51,119,118,113,30.48,37.71,50.31,162.55,37.27,40,117,147.03,20.04,68.39,68.04,13.79,16.35,195.48,18.49,72.55,200.49,4.24,46.67,6.64,6.51,6.77,6.93,I
122.76,134.12,128.04,124,5,3,122,135,147,17.37,18.16,20.1,130.41,10.15,3,134,159.43,7.57,52.78,37.58,13.3,7.16,172.5,5.84,52.16,180,1.61,47.84,5.21,4.96,5.35,5.46,I
175.09,191.72,186.38,53,67,64,182,196,195,21.02,13.74,21.67,188.71,12.12,64,196,168.11,8.57,75.31,12.19,9.36,5.31,170.53,7.07,76.47,170.77,7.14,76.86,5.46,5.57,5.51,5.54,I
159.86,189.46,193.12,33,60,70,159,177,233,30.57,25.81,38.48,187.91,24.81,59,175,186.75,19.09,78.27,21.48,13.68,11.05,196.6,18.52,78.82,170.77,20,69.41,6.51,6.51,6.57,6.74,I
180.3,213.65,220.78,62,92,103,196,230,243,38.95,27.13,38.63,213.05,26.77,91,231,193.47,20.35,88.61,18.82,13.37,10.09,198.26,17.24,90.98,192.86,21.86,97.25,6.5,6.93,6.5,6.33,I
115.19,117.09,100.34,114,112,102,116,115,116,23.7,27.09,27.77,111.14,21.02,109,117,62.17,17.16,47.81,40.88,16.27,10.34,46.88,12.17,45.49,90,1.69,46.27,5.81,5.38,5.74,6.38,I
134.21,143.81,134.16,5,12,6,130,125,125,23.06,20.88,24.33,139.45,16.11,9,123,128.11,7.36,56.43,41.7,13.13,8.17,140,5,54.9,80,5.8,49.8,5.81,5.81,5.83,6.13,I
148.2,170.58,169.23,21,44,51,175,164,188,30.18,28.47,30.55,168.03,26.18,44,165,173.47,15.02,68.68,27.49,11.31,10.89,176.25,11.4,71.37,170.53,9.79,74.51,6.5,6.67,6.61,6.33,I
176.04,203.01,203.07,55,82,85,160,221,246,41.88,33.77,44.11,200.29,34.48,80,238,170.99,16.98,82.65,41.67,14,13.33,191.67,12.845,85.88,192,17.1,96.47,6.92,7.1,6.89,7.01,I
164.51,193.12,197.03,42,83,97,109,247,250,50.12,48.9,56.13,192.13,48.63,83,247,189.06,17.95,79.32,19.66,14.2,19.93,196,14.35,89.41,180,18.55,98.04,6.95,7.21,6.96,6.87,I
113.26,121.79,111.34,116,119,115,115,118,116,16.53,19.73,20.98,116.85,10.89,117,117,109.2,11.84,48.64,56.02,14.71,7.58,90,7.63,47.06,75,3.36,46.27,5.4,4.95,5.38,5.97,I
143.19,156.34,148.55,21,31,27,151,163,158,20.38,16.79,23.13,152.47,12.05,28,159,151.18,7.79,61.31,30.62,12.62,6.58,169.09,6.67,62.35,169.09,6.75,63.92,5.34,5.09,5.44,5.63,I
124.79,158.12,153.96,121,32,28,0,229,212,66.58,55.22,57.64,153.23,55.85,27,228,165.36,28.9,63.35,37.44,23.87,21.94,176.67,20.675,65.88,180,100,90.2,7.66,7.82,7.63,7.67,I
107.45,147.83,131.16,82,6,116,71,245,90,68.91,60.42,66.57,139.38,62.38,123,244,154.44,33.45,58.33,28.57,21.32,24.07,160,32.91,52.55,180,50,96.47,7.59,7.63,7.6,7.73,I
87.67,125.83,114.22,78,120,112,74,117,123,48.85,46.91,49.28,118.18,46.49,114,123,166.59,33.56,49.83,22.28,17.86,18.63,168.29,33.03,47.84,180,33.33,49.41,7.27,7.32,7.26,7.42,I
93.65,112.19,99.68,97,114,103,118,122,119,38.48,37.94,37.72,106.06,34.29,109,120,126.31,20.59,44.17,46.11,20.08,14.8,140,12.84,44.71,140,9.02,47.84,7.08,7.18,7.12,7.19,I
85.46,111.72,98.24,76,108,95,143,156,149,43.3,42.23,44.34,104.33,40.75,101,152,149.41,27.63,43.85,28.5,20.03,16.55,159.38,25.76,42.35,170.77,8.33,61.18,7.2,7.15,7.23,7.28,I
